Date,USDZAR BGN Curncy  (L4),USDTWD Curncy  (R4),USDTRY Curncy  (L3),USDSGD Curncy  (L1),USDSEK Curncy  (R3),USDRUB Curncy  (R1),USDPLN Curncy  (R2),USDPEN Curncy  (R2),USDNOK Curncy  (R3),USDMYR Curncy  (R2),USDMXN Curncy  (L4),USDKRW Curncy  (R1),USDJPY Curncy  (R1),USDINR Curncy  (R1),USDILS Curncy  (R2),USDIDR Curncy  (R1),USDHUF Curncy  (R1),USDHKD Curncy  (R1),USDDKK Curncy  (L2),USDCZK Curncy  (R1),USDCOP Curncy  (R1),USDCNY Curncy  (L2),USDCLP Curncy  (R1),USDCHF Curncy  (L1),USDCAD Curncy  (L1),USDBRL Curncy  (L2),USDARS Curncy  (R1),NZDUSD Curncy  (L1),GBPUSD Curncy  (R2),EURUSD Curncy  (L1)
20200205,14.784,30.12,5.9826,1.3818,9.5819,62.9364,3.8578,3.3622,9.2122,4.117,18.6189,1191.29,109.7645,71.215,3.4422,13690.0,306.2546,7.7633,6.792999999999999,22.803,3362.3701,6.9734,778.17,0.9733,1.3287,4.2564,60.5894,0.6473,1.2999,1.1001
20200204,14.7831,30.195,5.9805,1.3704,9.589,63.0129,3.8713,3.363,9.2107,4.1105,18.6689,1187.65,109.52,71.2712,3.446,13715.0,304.09,7.7648,6.7662,22.7243,3361.27,6.9984,781.5,0.9692,1.3277,4.2543,60.5842,0.649,1.3031,1.1044
20200203,14.8843,30.295,5.985,1.3686,9.6492,63.6779,3.8859,3.3721,9.2759,4.1135,18.8169,1194.91,108.69,71.3675,3.4455,13742.0,304.75,7.767,6.7568,22.7895,3396.96,7.0215,788.79,0.9659,1.3286,4.2466,60.463,0.6462,1.2995,1.1059999999999999
20200131,15.0282,30.241,5.9829,1.3648,9.6248,63.9613,3.8739999999999997,3.3849,9.2011,4.098,18.8447,1191.74,108.35,71.355,3.4506,13655.0,304.1,7.7643,6.7369,22.7515,3420.5701,7.003066666666666,800.54,0.9634,1.3237,4.2828,60.347,0.6464,1.3206,1.1093
20200130,14.7648,30.271,5.9696,1.3623,9.6358,63.203,3.8923,3.3674,9.181000000000001,4.0895,18.7796,1185.17,108.96,71.49,3.4486,13657.0,305.61,7.7666,6.7739,22.8885,3414.8,6.984633333333333,796.19,0.9695,1.3209,4.2475,60.2513,0.6488,1.3093,1.1032
20200129,14.6167,30.214666666666666,5.9594,1.3606,9.6199,62.542,3.8927,3.345,9.1624,4.0802,18.7029,1177.22,109.02,71.2562,3.451,13634.0,306.6,7.7728,6.7871,22.932,3389.1101,6.9662,791.68,0.9732,1.3199,4.226,60.2353,0.6527,1.3021,1.101
20200128,14.5506,30.15833333333333,5.9408,1.3578,9.6088,62.2452,3.8737,3.3387,9.1127,4.086,18.7225,1176.48,109.15,71.335,3.4531,13644.0,306.69,7.7766,6.7799,22.8874,3385.6499,6.947766666666666,788.41,0.9731,1.3155,4.1901,60.1791,0.6546,1.3028,1.1022
20200127,14.61,30.101999999999997,5.9438,1.3577,9.6239,62.979,3.8818,3.3318,9.1432,4.0725,18.9119,1176.74,108.9,71.4413,3.4609,13615.0,306.09,7.7767,6.7818,22.9225,3399.8,6.929333333333333,791.24,0.9696,1.3194,4.2108,60.169,0.6548,1.3057,1.1019
20200124,14.3939,30.026999999999997,5.939,1.351,9.5684,62.1648,3.862,3.3238,9.0494,4.059,18.7857,1167.48,109.28,71.3313,3.4564,13583.0,304.97,7.7724,6.7782,22.8556,3366.5,6.9109,777.53,0.9716,1.3143,4.1821,60.0975,0.6607,1.3073,1.1025
20200123,14.4011,30.04,5.9345,1.3512,9.5324,61.9248,3.841,3.3193,8.9954,4.0695,18.7674,1168.7,109.49,71.2738,3.4553,13639.0,304.76,7.7723,6.7596,22.7625,3361.29,6.9426,776.45,0.9689,1.3127,4.1699,60.0828,0.6617,1.3123,1.1055
20200122,14.3292,29.976,5.9249,1.3488,9.5058,61.86,3.8204,3.3155,8.984,4.0655,18.6887,1164.45,109.84,71.1975,3.4607,13646.0,303.11,7.7716,6.7367,22.6613,3332.6299,6.9034,772.03,0.9678,1.3135,4.1809,60.0721,0.6593,1.3142,1.1093
20200121,14.5023,29.989,5.938,1.3499,9.5256,61.865,3.8171,3.3175,8.9944,4.0715,18.7734,1167.0699,109.87,71.2125,3.4566,13669.0,301.57,7.7702,6.7429,22.6465,3354.22,6.8995,773.29,0.9687,1.307,4.2137,60.0964,0.6597,1.305,1.1082
20200120,14.507,29.951,5.9156,1.3467,9.5184,61.598,3.8246,3.3169999999999997,8.9275,4.0595,18.6636,1158.08,110.18,71.1113,3.4560000000000004,13639.0,301.56,7.7688,6.7347,22.618000000000002,3334.0,6.867000000000001,769.51,0.9684,1.3048,4.1872,60.0028,0.6608,1.301,1.1095
20200117,14.4699,29.938000000000002,5.8862,1.3473,9.5178,61.5986,3.8232,3.3215,8.9124,4.0547,18.6607,1159.48,110.14,71.0863,3.4564,13645.0,303.06,7.7668,6.7379,22.6857,3332.6201,6.8598,772.73,0.9679,1.3066,4.1616,60.0017,0.6615,1.3016,1.1092
20200116,14.4149,29.934,5.8595,1.3472,9.4888,61.6481,3.8,3.3232,8.8866,4.0627,18.7838,1161.3199,110.16,70.9362,3.4559,13643.0,300.43,7.7726,6.71,22.5933,3322.8501,6.8815,775.84,0.9647,1.3042,4.1843,59.98,0.6638,1.308,1.1137
20200115,14.3894,29.935,5.8751,1.3461,9.4645,61.4062,3.7928,3.3242,8.8629,4.0745,18.792,1156.86,109.9,70.8175,3.4566,13695.0,298.4,7.7713,6.7021,22.5008,3298.6899,6.8919,775.14,0.9641,1.3042,4.1831,59.9534,0.6618,1.3038,1.115
20200114,14.4028,29.915,5.8815,1.3468,9.4634,61.4325,3.7916,3.3234,8.874,4.0725,18.7822,1156.13,109.99,70.8763,3.4655,13680.0,298.83,7.777,6.7146,22.6195,3287.0901,6.8843,771.29,0.9674,1.3062,4.1314,60.0575,0.6615,1.3019,1.1128
20200113,14.4059,29.936,5.8675,1.3466,9.466000000000001,61.198,3.8021,3.3333,8.8972,4.0625,18.7978,1156.29,109.95,70.855,3.4643,13673.0,299.73,7.7715,6.7118,22.639,3269.79,6.8938,775.25,0.9707,1.3057,4.1426,59.958999999999996,0.6631,1.2989,1.1134
20200110,14.3661,30.009,5.8808,1.3484,9.5009,61.025,3.8092,3.332,8.8872,4.0760000000000005,18.7952,1161.5,109.45,70.9413,3.4682,13772.0,300.43,7.7666,6.7198,22.7307,3271.95,6.9192,772.05,0.9726,1.305,4.0979,59.813,0.6631,1.3064,1.1121
20200109,14.2103,29.982,5.8745,1.3517,9.4916,61.305,3.8224,3.3205,8.8884,4.0907,18.8386,1159.1,109.52,71.215,3.4629,13854.0,299.58,7.7672,6.7292,22.7301,3256.27,6.9322,767.42,0.9732,1.3056,4.0891,59.8186,0.6616,1.3067,1.1106
20200108,14.1615,30.066,5.9082,1.3511,9.4608,61.2645,3.8109,3.3152,8.8659,4.101,18.8152,1170.83,109.12,71.7063,3.4593,13900.0,298.01,7.7754,6.7289,22.7104,3246.8701,6.9458,762.16,0.9739,1.3039,4.0638,59.8161,0.6647,1.3097,1.1105
20200107,14.3119,30.055999999999997,5.9724,1.3497,9.4548,61.9765,3.8059,3.3216,8.8513,4.092,18.8962,1166.45,108.44,71.8325,3.4652,13878.0,297.4,7.7785,6.7002,22.6272,3273.52,6.9451,769.27,0.9702,1.3004,4.0658,59.812,0.6643,1.3126,1.1153
20200106,14.2117,30.090999999999998,5.9692,1.3493,9.4015,61.8116,3.7799,3.3255,8.7933,4.1035,18.8418,1171.99,108.37,71.94,3.4754,13944.0,294.48,7.7697,6.6744,22.5455,3246.21,6.9747,772.13,0.9684,1.2965,4.0652,59.81399999999999,0.6675,1.3171,1.1197
20200103,14.3019,30.046999999999997,5.9716,1.3493,9.3994,62.0683,3.8021,3.3151,8.8343,4.1023,18.9096,1166.9301,108.09,71.8087,3.4807,13930.0,295.37,7.7789,6.6966,22.7105,3253.6299,6.9663,756.23,0.9729,1.3001,4.0584,59.8157,0.6664,1.3083,1.1161
20200102,14.0894,30.078000000000003,5.9574,1.3471,9.3633,61.7148,3.7951,3.2993,8.7953,4.0887,18.8382,1158.1801,108.57,71.3725,3.449,13893.0,294.4,7.7898,6.6886,22.6864,3255.99,6.9643,750.84,0.9715,1.2981,4.0244,59.8158,0.6702,1.3145,1.1172
20200101,14.0132,30.0345,5.9466,1.3449,9.3648,61.831149999999994,3.7958,3.3058,8.7806,4.08985,18.9028,1154.75,108.76,71.225,3.4568,13879.5,295.07,7.7907,6.6635,22.6867,3271.6099999999997,6.963749999999999,753.05,0.9670000000000001,1.2987,4.024649999999999,59.84425,0.6724,1.3254,1.1212
20191231,14.0,29.991,5.9511,1.3459,9.365,61.9475,3.7942,3.3123,8.7855,4.091,18.9265,1155.84,108.61,71.38,3.4536,13866.0,295.21,7.7914,6.6627,22.6945,3287.23,6.9632,752.87,0.9666,1.2990000000000002,4.0249,59.8727,0.674,1.3257,1.1213
20191230,14.1153,30.063000000000002,5.9478,1.3486,9.3488,62.008,3.7994,3.3175,8.815,4.107,18.9303,1156.1801,108.88,71.315,3.4589999999999996,13925.0,295.67,7.7879,6.6714,22.6833,3284.76,6.984,751.88,0.9694,1.3069,4.0231,59.8723,0.6728,1.3113,1.1199
20191227,14.0304,30.118000000000002,5.9494,1.3523,9.3366,62.1624,3.8129,3.3147,8.8148,4.1272,18.8492,1161.29,109.44,71.355,3.4589999999999996,13952.0,295.34,7.7871,6.6836,22.7716,3301.23,6.9957,747.27,0.975,1.3079,4.0475,59.8228,0.6699,1.3078,1.1177
20191226,14.1307,30.116,5.9324,1.3543,9.4125,62.2415,3.8359,3.3194,8.8826,4.1337,18.9423,1161.89,109.63,71.3163,3.4695,13958.0,298.4,7.7872,6.7321,22.9657,3288.95,6.9965,745.89,0.9811,1.3122,4.0535,59.875,0.6669,1.2993,1.1098
20191225,14.1595,30.142,5.9399,1.3551,9.4277,61.82,3.839,3.3184,8.9139,4.135,18.9666,1161.7,109.38,71.29374999999999,3.4751,13965.0,298.55,7.7904,6.7365,22.961,3299.8401,6.9894,751.49,0.9804,1.3159999999999998,4.073,59.792699999999996,0.6633,1.2961,1.1093
20191224,14.1592,30.148000000000003,5.9498,1.3557,9.423,61.9585,3.84,3.3174,8.9098,4.1363,18.9718,1163.71,109.39,71.2712,3.4761,13972.0,299.37,7.7881,6.7378,22.9892,3299.3799,7.0071,751.48,0.9803,1.3165,4.084,59.7104,0.6636,1.2944,1.1089
20191223,14.2131,30.17,5.9488,1.3558,9.4313,63.012,3.8537,3.3185,8.9564,4.1427,18.9448,1164.08,109.4,71.1937,3.4762,13979.0,298.94,7.7869,6.736000000000001,22.9838,3312.26,7.0128,754.33,0.9819,1.3148,4.0791,59.9905,0.6637,1.2936,1.1089
20191220,14.2536,30.171999999999997,5.938,1.3552,9.4034,62.2861,3.8417,3.3151,8.9726,4.141,18.9323,1160.35,109.44,71.1225,3.4764,13978.0,297.97,7.7955,6.7441,22.9638,3331.3601,7.0065,753.1,0.9828,1.3161,4.0972,59.8164,0.6599,1.2999,1.1079
20191219,14.2248,30.179000000000002,5.9417,1.3552,9.4113,62.3931,3.8328,3.3342,8.9753,4.1412,18.9174,1165.6801,109.37,71.0412,3.4786,13985.0,297.11,7.7939,6.7186,22.8493,3314.5,7.0103,753.34,0.9785,1.3125,4.065,59.8197,0.6607,1.3009,1.1122
20191218,14.3084,30.203000000000003,5.9269,1.3553,9.4229,62.6674,3.8391,3.3393,9.0105,4.1388,18.9651,1168.6801,109.55,70.97,3.4963,13988.0,297.69,7.7877,6.7235,22.930999999999997,3326.51,7.0031,752.36,0.9804,1.3115,4.0677,59.8125,0.6589,1.3078,1.1114
20191217,14.3836,30.155,5.8864,1.355,9.3807,62.4007,3.8202,3.3401,9.021,4.1425,18.9283,1166.1,109.48,70.975,3.4907,13997.0,296.18,7.7879,6.702000000000001,22.809,3342.0901,6.9969,756.17,0.9809,1.3159999999999998,4.0716,59.816,0.6576,1.3131,1.115
20191216,14.3644,30.217,5.8496,1.3545,9.3619,62.4695,3.82,3.352,9.01,4.1427,18.9323,1172.22,109.55,71.0062,3.4972,14010.0,295.02,7.7922,6.7061,22.831999999999997,3353.99,6.9938,761.71,0.9824,1.3155,4.0577,59.815,0.6597,1.3332,1.1144
20191213,14.530999999999999,30.302,5.8061,1.3533,9.3981,62.8456,3.8379,3.3665,9.0319,4.1345,19.0407,1171.9,109.38,70.815,3.4832,13990.0,296.25,7.7972,6.7197,22.9081,3386.6499,6.9852,763.63,0.9842,1.3166,4.1079,59.8183,0.6599,1.3331,1.1121
20191212,14.4955,30.351,5.7914,1.3544,9.3948,62.7463,3.85,3.3766,9.0778,4.1610000000000005,19.0597,1186.76,109.31,70.835,3.4782,14033.0,296.15,7.805,6.7139,22.921,3373.0701,7.0044,769.45,0.985,1.3185,4.0903,59.8161,0.6597,1.3161,1.113
20191211,14.6824,30.489,5.8035,1.3573,9.4005,63.33,3.8486,3.3925,9.1117,4.1645,19.1176,1194.67,108.56,70.84,3.4705,14038.0,296.8,7.8081,6.7151,22.925,3376.24,7.0388,769.78,0.9833,1.3174,4.1181,59.8158,0.6586,1.3196,1.113
20191210,14.790999999999999,30.468000000000004,5.8054,1.3584,9.4988,63.506,3.8674,3.3993,9.1774,4.1642,19.2564,1191.23,108.72,70.9263,3.4791,14020.0,298.41,7.8269,6.7372,23.019000000000002,3406.1001,7.0342,778.79,0.9844,1.3230000000000002,4.1459,59.8238,0.6545,1.3156,1.1092
20191209,14.6715,30.479,5.8094,1.3594,9.5344,63.5475,3.8754,3.375,9.1442,4.16,19.2319,1189.9399,108.56,71.05,3.4675,14010.0,299.83,7.8282,6.754,23.0731,3418.8501,7.0392,775.6,0.9881,1.3239,4.1397,59.95,0.6549,1.3147,1.1064
20191206,14.6224,30.485,5.7758,1.3606,9.4988,63.6686,3.8661,3.3774,9.1296,4.159,19.3063,1189.79,108.58,71.205,3.4695,14038.0,299.35,7.8297,6.7554,23.0998,3423.1399,7.0349,778.27,0.9909,1.3255,4.1389,59.95,0.6566,1.314,1.1059999999999999
20191205,14.6492,30.488000000000003,5.7486,1.3607,9.4892,63.7088,3.8512,3.3795,9.1378,4.1685,19.3619,1190.28,108.76,71.29,3.4657,14068.0,297.93,7.8291,6.7288,23.0071,3458.25,7.0448,783.47,0.9872,1.3174,4.1874,59.98,0.6544,1.3157,1.1104
20191204,14.5931,30.5,5.749,1.3633,9.5128,63.9098,3.8624,3.3801,9.1736,4.1755,19.4345,1194.6,108.86,71.5313,3.4758,14105.0,299.05,7.8289,6.7446,23.06,3471.1899,7.0499,791.14,0.9885,1.3201,4.2071,59.8828,0.6529,1.3104,1.1078
20191203,14.6363,30.503,5.7421,1.3644,9.5308,64.12,3.8658,3.3895,9.1853,4.175,19.5565,1187.05,108.63,71.6875,3.4829,14115.0,299.31,7.8295,6.7422,23.0312,3504.25,7.0613,802.92,0.9871,1.3296,4.2048,59.9148,0.652,1.2995,1.1082
20191202,14.5443,30.505,5.7410000000000005,1.3661,9.5417,64.2058,3.8706,3.3915,9.1645,4.1792,19.577,1183.15,108.98,71.6637,3.4761,14125.0,299.78,7.8285,6.7441,23.059,3508.77,7.0393,803.36,0.9913,1.3308,4.2169,59.965,0.6503,1.2939,1.1079
20191129,14.6706,30.508000000000003,5.7504,1.3677,9.575,64.3441,3.9164,3.4047,9.2248,4.1778,19.5302,1181.46,109.49,71.7388,3.4746,14108.0,303.66,7.8288,6.7811,23.1858,3517.05,7.0325,809.46,1.0002,1.3282,4.2371,59.905,0.6422,1.2925,1.1018
20191128,14.7092,30.493000000000002,5.7572,1.3659,9.5587,64.0676,3.9237,3.3948,9.1696,4.1733,19.4715,1179.0,109.51,71.6,3.4768,14092.0,305.29,7.8268,6.7862,23.2097,3513.0,7.0353,828.36,0.9986,1.3282,4.2121,59.7412,0.642,1.2912,1.1009
20191127,14.7609,30.508000000000003,5.7745,1.3652,9.5803,63.9593,3.9182,3.3848,9.1609,4.1713,19.527,1177.1899,109.54,71.3587,3.4658,14095.0,305.78,7.8272,6.7927,23.2024,3509.0901,7.029,818.8,0.9993,1.3282,4.26,59.7915,0.6419,1.2921,1.0999
20191126,14.8017,30.516,5.7593,1.3641,9.5898,63.9816,3.9054,3.3847,9.1691,4.1832,19.5191,1176.05,109.05,71.495,3.4651,14088.0,304.87,7.8285,6.7795,23.1455,3476.8401,7.0336,799.26,0.997,1.3272,4.2386,59.9175,0.6428,1.2866,1.1021
20191125,14.7766,30.500999999999998,5.7418,1.3648,9.6377,63.9433,3.9023,3.3865,9.1779,4.1788,19.4447,1176.0,108.93,71.7325,3.4677,14086.0,304.92,7.8261,6.7837,23.1498,3435.3799,7.0363,795.59,0.9965,1.3299,4.227,59.7115,0.6418,1.29,1.1014
20191122,14.716,30.513,5.712999999999999,1.3642,9.6341,63.8662,3.8979,3.3889,9.1568,4.171,19.3761,1179.0699,108.66,71.7125,3.4712,14092.0,303.67,7.8255,6.7808,23.1253,3424.8701,7.0391,798.86,0.9976,1.3302,4.1952,59.7732,0.6409999999999999,1.2834,1.1021
20191121,14.6842,30.521,5.697,1.3631,9.6261,63.6962,3.8856,3.3739999999999997,9.1456,4.1698,19.384,1178.08,108.63,71.765,3.4651,14092.0,302.39,7.8203,6.7572,23.0979,3420.0,7.0324,795.28,0.9931,1.3285,4.1954,59.809,0.6403,1.2914,1.1059
20191120,14.7808,30.504,5.6998,1.3622,9.6325,63.8302,3.8784,3.3835,9.135,4.165,19.4634,1170.1,108.61,71.8188,3.4701,14095.0,301.22,7.8254,6.7491,23.046999999999997,3443.1001,7.039,795.35,0.9909,1.3304,4.1968,59.7265,0.6417,1.2924,1.1073
20191119,14.7631,30.505,5.699,1.3609,9.6314,63.8655,3.8678,3.3767,9.1234,4.157,19.344,1167.72,108.54,71.7162,3.4639,14091.0,300.49,7.8277,6.745,23.072,3438.8401,7.0276,787.14,0.9905,1.3268,4.1994,59.6935,0.6431,1.2926,1.1078
20191118,14.8134,30.491999999999997,5.7357,1.3605,9.6349,63.8675,3.8786,3.3743,9.1164,4.156000000000001,19.313,1164.38,108.68,71.8412,3.4591,14079.0,302.94,7.8276,6.7489,23.1015,3442.7,7.0257,772.66,0.9896,1.3206,4.2092,59.4799,0.6398,1.2953,1.1072
20191115,14.7114,30.528000000000002,5.7477,1.3605,9.6461,63.7575,3.8689,3.3643,9.0922,4.1525,19.179000000000002,1167.14,108.8,71.79,3.4745,14077.0,302.85,7.8262,6.7617,23.1709,3426.4199,7.0094,777.29,0.99,1.3223,4.19925,59.6738,0.6404,1.2897,1.1051
20191114,14.8254,30.549,5.747999999999999,1.3619999999999999,9.682,63.9617,3.887,3.3875,9.1627,4.1565,19.3217,1169.8,108.42,71.97,3.4829,14088.0,303.3,7.8274,6.7791,23.2011,3454.1799,7.0208,802.63,0.988,1.3248,4.1893,59.6761,0.6381,1.2882,1.1022
20191113,14.9116,30.500999999999998,5.7396,1.3628,9.7309,64.3548,3.8993,3.3885,9.1842,4.154,19.3564,1167.6,108.82,72.0887,3.4948,14079.0,303.49,7.8282,6.7892,23.2321,3428.95,7.0234,794.97,0.9901,1.3251,4.1767,59.7225,0.6411,1.2851,1.1007
20191112,14.9426,30.419,5.7769,1.3619,9.7206,64.2693,3.8884,3.3827,9.1649,4.1425,19.3169,1161.22,109.01,71.7781,3.505,14054.0,304.09,7.8279,6.7871,23.1944,3409.02,7.0079,783.82,0.9931,1.3233,4.164,59.6983,0.6331,1.2845,1.1009
20191111,14.8829,30.430999999999997,5.7715,1.3608,9.6967,63.896,3.8724,3.3625,9.1329,4.144,19.1129,1166.4,109.05,71.4675,3.5029,14067.0,302.74,7.8269,6.7722,23.1165,3336.5,7.0103,760.43,0.9934,1.3233,4.1481,59.83,0.6361,1.2855,1.1033
20191108,14.8533,30.365,5.7662,1.359,9.7003,63.8046,3.8708,3.358,9.1319,4.1355,19.101,1157.33,109.26,71.2863,3.4945,14014.0,302.77,7.8299,6.7818,23.1258,3339.29,6.9928,747.59,0.9974,1.3228,4.1676,59.5032,0.6328,1.2774,1.1018
20191107,14.742,30.378,5.7526,1.3576,9.6272,63.5247,3.8528,3.3441,9.11,4.124,19.1337,1159.38,109.28,70.9675,3.4932,13998.0,301.07,7.8263,6.7627,23.0875,3320.1699,6.9784,741.64,0.9951,1.3174,4.1014,59.6017,0.6366,1.2817,1.105
20191106,14.8142,30.395,5.7498,1.3594,9.6252,63.8691,3.8546,3.3401,9.1712,4.1375,19.1451,1157.4,108.98,70.9888,3.4930000000000003,14023.0,299.9,7.8271,6.7515,23.0717,3338.0,6.9981,741.0,0.9928,1.3181,4.0745,59.628299999999996,0.6369,1.2855,1.1066
20191105,14.7507,30.365,5.7535,1.3583,9.6525,63.4797,3.8514,3.3372,9.1739,4.131,19.1891,1157.45,109.16,70.6888,3.4922,13969.0,299.02,7.8327,6.7473,23.0304,3310.8601,7.0097,748.48,0.9929,1.3157,3.9933,59.6549,0.6375,1.2884,1.1075
20191104,14.8125,30.416999999999998,5.7384,1.359,9.6225,63.5374,3.8346,3.3331,9.1447,4.1505,19.1715,1159.23,108.58,70.765,3.5136,14014.0,295.99,7.8374,6.7141,22.9523,3322.98,7.0304,739.97,0.9879,1.3151,4.0177,59.705,0.6402,1.2884,1.1128
20191101,15.0374,30.455,5.7127,1.3577,9.5609,63.5006,3.8089,3.339,9.0838,4.1653,19.124000000000002,1165.55,108.19,70.81,3.5309,14039.0,293.77,7.8363,6.6916,22.8445,3323.47,7.0342,740.75,0.9857,1.3142,3.9909,59.7288,0.6427,1.2946,1.1166
20191031,15.1008,30.445,5.7136,1.3603,9.652000000000001,64.1389,3.8212,3.3449,9.1923,4.1782,19.2332,1163.72,108.03,70.9287,3.5239999999999996,14043.0,294.67,7.8373,6.6994,22.8768,3380.29,7.0391,741.36,0.9864,1.3164,4.0195,59.6522,0.6413,1.2942,1.1152
20191030,15.007,30.436999999999998,5.7011,1.3621,9.6581,63.7722,3.819,3.3448,9.181000000000001,4.1803,19.0825,1168.0699,108.85,70.895,3.5289,14031.0,295.39,7.8405,6.7004,22.881999999999998,3388.8999,7.0553,738.65,0.9894,1.3159,3.9914,59.7023,0.6389,1.2902,1.1151
20191029,14.6265,30.521,5.7373,1.3623,9.7008,63.9674,3.8425,3.3366,9.2273,4.1842,19.1178,1163.1899,108.89,70.8438,3.5244,14035.0,296.79,7.8392,6.7231,22.9866,3377.46,7.0658,727.08,0.9940000000000001,1.3087,3.9994,59.455,0.6356,1.2862,1.1112
20191028,14.5612,30.566,5.7314,1.3622,9.7042,63.7713,3.8498,3.3316,9.222000000000001,4.18435,19.1194,1170.53,108.95,70.86625000000001,3.532,14028.0,295.55,7.8393,6.7308,22.9915,3382.3501,7.0683,723.85,0.9946,1.3055,3.9923,59.5011,0.635,1.2863,1.11
20191025,14.6269,30.589000000000002,5.7738,1.3632,9.6841,63.8787,3.861,3.3356,9.1957,4.1845,19.0627,1172.97,108.67,70.8887,3.5347,14038.0,296.74,7.8375,6.7416,23.0655,3395.9099,7.0654,727.99,0.9947,1.3058,4.0054,59.9907,0.6349,1.2827,1.1079999999999999
20191024,14.7012,30.576,5.7645,1.3636,9.6569,64.0636,3.8534,3.3495,9.1381,4.185,19.1357,1173.1,108.61,71.025,3.5389999999999997,14059.0,296.54,7.8381,6.7274,23.0572,3406.05,7.0693,724.24,0.9921,1.3071,4.042,59.5975,0.6384,1.2851,1.1104
20191023,14.6454,30.605,5.7354,1.3623,9.6402,63.938,3.8387,3.3457,9.1222,4.1868,19.116,1172.5,108.69,70.9125,3.5261,14032.0,294.77,7.8414,6.7119,23.0,3393.3601,7.0653,726.25,0.9906,1.3072,4.0364,58.9833,0.6423,1.2912,1.113
20191022,14.5861,30.58,5.8083,1.3627,9.6501,63.7303,3.8375,3.3492,9.1486,4.188,19.1475,1170.09,108.49,70.94,3.5325,14041.0,295.88,7.8426,6.7153,22.9745,3431.3701,7.0769,723.77,0.9895,1.3095,4.0839,58.6625,0.6405,1.2872,1.1125
20191021,14.7595,30.568,5.8579,1.361,9.6416,63.7588,3.8375,3.338,9.1369,4.181,19.127,1172.0601,108.62,71.0444,3.5424,14081.0,295.88,7.8429,6.7004,22.9457,3448.03,7.0729999999999995,725.77,0.9859,1.3089,4.1293,58.4975,0.6408,1.296,1.115
20191018,14.790999999999999,30.590999999999998,5.7896,1.3641,9.6509,63.6655,3.8298,3.3383,9.1617,4.1865,19.0997,1181.46,108.45,71.1488,3.5394,14148.0,296.32,7.843,6.6894,22.965,3426.04,7.0817,711.82,0.9854,1.3127,4.1133,58.348,0.6382,1.2984,1.1167
20191017,14.8333,30.63,5.8312,1.3645,9.7133,64.1265,3.8494,3.3497,9.185,4.1795,19.1977,1186.9301,108.66,71.1675,3.5417,14155.0,297.63,7.8442,6.7157,23.104,3451.1201,7.0777,712.01,0.988,1.3137,4.1655,58.317,0.6347,1.2891,1.1125
20191016,14.9438,30.69,5.8870000000000005,1.37,9.7772,64.1182,3.8691,3.363,9.1781,4.1945,19.201,1187.8199,108.76,71.4362,3.5295,14172.0,300.32,7.845,6.7474,23.2648,3458.8401,7.0934,717.07,0.9953,1.3202,4.1537,58.347,0.6292,1.2832,1.1072
20191015,14.8907,30.655,5.9158,1.3708,9.8106,64.3105,3.8897,3.3673,9.1223,4.192,19.2406,1185.15,108.86,71.5437,3.5215,14166.0,301.05,7.8453,6.7714,23.371,3451.54,7.0818,716.3,0.9988,1.3199,4.1799,58.27,0.6294,1.2787,1.1033
20191014,14.8169,30.608,5.9276,1.3696,9.8204,64.234,3.8967,3.3674,9.1101,4.1885,19.2715,1184.98,108.4,71.225,3.5123,14140.0,300.77,7.8456,6.7729,23.4238,3432.5701,7.0675,712.4,0.9973,1.3234,4.1271,58.152100000000004,0.6299,1.2608,1.1027
20191011,14.7756,30.618000000000002,5.8833,1.3733,9.8031,64.1925,3.8998,3.3555,9.0755,4.1865,19.3206,1188.79,108.29,71.0163,3.5008,14138.0,300.88,7.8433,6.7638,23.3833,3430.5901,7.0892,710.2,0.9974,1.3203,4.1097,58.0342,0.6337,1.2668,1.1042
20191010,15.0498,30.76,5.8361,1.3757,9.8421,64.453,3.9161,3.3655,9.125,4.1895,19.4495,1196.03,107.98,71.0663,3.5095,14150.0,301.76,7.8425,6.7855,23.4649,3459.5,7.1163,718.06,0.997,1.3291,4.1080000000000005,57.982,0.632,1.2443,1.1005
20191009,15.172,30.836,5.8702,1.3808,9.9582,64.8894,3.9388,3.3671,9.1755,4.1965,19.5706,1197.89,107.48,71.0725,3.5034,14173.0,304.6,7.8456,6.8077,23.5264,3466.3101,7.1328,724.12,0.9959,1.3333,4.1096,57.981,0.6293,1.2206,1.0971
20191008,15.2801,30.818,5.8302,1.3825,9.9467,65.2177,3.9465,3.375,9.1642,4.192,19.6261,1193.25,107.09,71.04935,3.5061,14162.0,304.92,7.8447,6.8169,23.5365,3453.99,7.1444,724.7,0.9927,1.3325,4.0952,57.8477,0.6298,1.2219,1.0957
20191007,15.18,30.901,5.8324,1.381,9.9163,64.9837,3.9447,3.3829,9.1438,4.1923,19.5751,1196.65,107.26,71.0262,3.51,14163.0,303.92,7.843,6.8082,23.4964,3451.8501,7.14505,718.12,0.9948,1.3309,4.1074,57.835,0.6289,1.2293,1.0971
20191004,15.0506,30.908,5.6989,1.3787,9.84,64.6697,3.9354,3.3795,9.0957,4.185,19.5147,1196.5601,106.94,70.89,3.483,14138.0,302.87,7.8395,6.8017,23.4265,3435.1699,7.1457,715.51,0.9958,1.3314,4.0568,57.732,0.632,1.2331,1.0979
